blogger_id,age,is_teen,gender,job,n_posts,avg_word_len,first_person_rate,school_token_rate,birthday_token_rate,exclaim_rate,slang_emoji_rate,keyword_teen_flag,pct_active_school_hours,pct_active_evening,pct_active_late_night,weekend_weekday_session_ratio,sessions_per_day,avg_session_minutes,friend_count,account_age_days,share_short_video_views,share_news_views,night_notification_open_rate,label_teen
B3381720,27,False,male,Marketing,2,4.4597085210895955,0.031055900621118012,0.0032679738562091504,0.0,0.0,0.0,1,0.5794,0.2934,0.1089,1.137,4.4,14.9,26,138,0.393,0.4185,0.1778,0
B3381723,15,True,female,Arts,3,3.9627444195436574,0.07453477255811145,0.0,0.0,0.010035114120892903,0.033288009830043645,0,0.1813,0.5197,0.1976,1.456,6.52,16.1,275,997,0.7966,0.1503,0.415,1
B3381829,38,False,male,Environment,2,4.786601307189542,0.0,0.0,0.0,0.0044444444444444444,0.0,0,0.1755,0.2685,0.1711,0.9,3.95,15.6,88,2265,0.0632,0.3402,0.1272,0
B3381861,24,False,female,Marketing,3,4.388409627822315,0.03654970760233918,0.006622516556291391,0.0,0.0007407407407407407,0.0,1,0.3651,0.4321,0.1634,1.295,3.51,21.0,373,882,0.2058,0.0917,0.01,0
B3381933,16,True,female,Arts,3,4.178009259259259,0.0900462962962963,0.003935185185185185,0.0,0.002962962962962963,0.0,1,0.2242,0.5283,0.2289,0.977,7.9,30.7,593,221,0.2893,0.149,0.1599,1
B3382500,37,False,female,Arts,3,4.533312447786131,0.037315510999721524,0.0,0.0,0.001851851851851852,0.0,0,0.3476,0.4172,0.0786,1.002,3.79,11.5,28,4223,0.1386,0.2667,0.1964,0
B3382650,27,False,male,indUnk,3,4.778377615334137,0.009646150950498776,0.0,0.0,0.0,0.0,0,0.2225,0.0957,0.0263,1.214,5.15,23.3,38,1351,0.1905,0.3903,0.1002,0
B3382977,15,True,male,Student,3,3.78718507751938,0.08058785529715762,0.0,0.0,0.013404825737265416,0.0,0,0.0934,0.5234,0.01,1.154,6.39,41.4,782,1340,0.6274,0.2351,0.1934,1
B3383800,23,False,female,indUnk,3,3.7711351487779936,0.0778935059469744,0.001718213058419244,0.0,0.00484464330101914,0.0,1,0.4594,0.3167,0.0892,1.084,5.76,23.2,376,1523,0.5349,0.438,0.211,0
B3384037,17,True,female,Student,3,4.062015503875969,0.13503780413516323,0.0,0.0,0.008013147530120614,0.0,0,0.0468,0.4341,0.2825,1.552,5.18,16.1,622,1121,0.4955,0.1799,0.3522,1
B3384799,26,False,female,indUnk,3,3.9639200821290377,0.05000236910684672,0.0,0.0,0.0014443705145792433,0.004975124378109453,0,0.3484,0.4222,0.1408,1.47,5.45,16.1,504,1392,0.0771,0.4408,0.121,0
B3385175,27,False,female,Arts,3,3.706416460789526,0.03831230259248835,0.0,0.0,0.0,0.0,0,0.478,0.3741,0.0837,1.012,6.77,24.5,54,1092,0.5488,0.3959,0.1363,0
B3385304,14,True,male,indUnk,3,3.555492509083669,0.025503956995669704,0.0036036036036036037,0.0,0.002962962962962963,0.012652431436961825,1,0.1102,0.7192,0.1526,1.09,4.38,41.7,603,1219,0.7452,0.1623,0.4305,1
B3386007,33,False,female,indUnk,3,4.083709273182957,0.009523809523809523,0.0,0.023809523809523808,0.0008658008658008658,0.0,1,0.2333,0.4221,0.1808,0.763,1.23,32.3,601,953,0.4782,0.2148,0.4476,0
B3386199,36,False,female,indUnk,1,4.13855421686747,0.08433734939759036,0.012048192771084338,0.0,0.0011111111111111111,0.0,1,0.3414,0.1398,0.1386,0.316,3.43,17.2,166,2399,0.2568,0.5007,0.2494,0
B3386324,35,False,female,indUnk,3,4.316474950170602,0.05506063984324854,0.0,0.005229553055640012,0.0034741979492599498,0.0,1,0.2884,0.1113,0.0734,1.182,6.53,16.4,527,1787,0.5981,0.2808,0.2148,0
B3387099,23,False,female,indUnk,3,4.407168803418803,0.05028846153846154,0.0022222222222222222,0.0,0.00037037037037037035,0.0,1,0.225,0.3071,0.1784,0.866,6.04,29.1,46,1762,0.4591,0.3437,0.1605,0
B3387104,13,True,female,Student,3,4.1413360711974425,0.07012262538676926,0.0021231422505307855,0.011293689450302414,0.0011111111111111111,0.0,1,0.1188,0.5531,0.2792,1.162,1.67,17.3,645,757,0.5093,0.1562,0.2172,1
B3387278,24,False,male,Government,3,3.92277019845117,0.06605645949407994,0.0036832412523020255,0.0,0.0007407407407407407,0.0,1,0.4105,0.3456,0.0113,1.162,6.18,26.2,280,2419,0.1849,0.1826,0.1108,0
B3388015,23,False,male,Student,3,3.963156880380316,0.07403957342926892,0.0,0.0,0.0014814814814814814,0.0,0,0.0792,0.01,0.1084,1.746,8.19,9.2,331,862,0.115,0.1225,0.0422,0
B3388148,25,False,female,indUnk,3,3.8834303586411756,0.08926156985185772,0.0,0.0,0.0,0.0,0,0.366,0.2808,0.0539,0.647,1.6,22.2,362,2934,0.058,0.2724,0.0376,0
B3389346,23,False,male,Biotech,3,4.432637188676833,0.04088129160398415,0.0,0.0,0.0,0.0,0,0.2522,0.3223,0.168,1.085,5.32,6.4,260,4209,0.2519,0.3219,0.2328,0
B3389528,25,False,male,Student,3,3.799901129943503,0.07009887005649718,0.0,0.006944444444444444,0.0,0.0,1,0.5767,0.2311,0.1521,1.33,3.62,6.3,172,4105,0.2912,0.1351,0.195,0
B3389530,16,True,female,indUnk,3,4.04820219562992,0.06506124466094815,0.008947015425888665,0.0035087719298245615,0.0034498087489908415,0.0035087719298245615,1,0.1247,0.6037,0.0994,1.381,8.63,6.8,575,365,0.5303,0.3076,0.1317,1
B3389918,37,False,female,indUnk,3,3.8121275162762855,0.08461323555089924,0.0,0.0,0.001851851851851852,0.0,0,0.3528,0.2166,0.0694,0.881,3.65,6.9,344,1307,0.2697,0.1891,0.164,0
B3390019,16,True,female,Student,3,3.92324096138602,0.06043161304783216,0.0,0.0,0.0144342037890425,0.01073595724861595,0,0.4129,0.27,0.1095,0.979,9.34,20.0,681,734,0.8395,0.1391,0.3647,1
B3390196,33,False,female,indUnk,3,3.9138339438339433,0.09852258852258851,0.0,0.0,0.0014814814814814814,0.0019047619047619048,0,0.5177,0.2071,0.0628,0.723,2.75,13.6,530,1113,0.2873,0.219,0.2211,0
B3390239,14,True,male,indUnk,3,3.756596822386296,0.09571977993030624,0.0,0.0,0.007643822016827868,0.0,0,0.3256,0.3109,0.0562,0.955,3.24,27.1,161,1122,0.7252,0.2337,0.5677,1
B3390552,24,False,male,indUnk,3,4.08593550627754,0.045292974353047605,0.0,0.0,0.0011111111111111111,0.0,0,0.383,0.2565,0.0503,1.155,5.01,18.1,73,2503,0.4865,0.526,0.0501,0
B3391092,14,True,female,Student,3,3.7895581890418133,0.0473522079163963,0.0,0.0,0.015555555555555557,0.01317281968967362,0,0.2582,0.2178,0.1163,1.302,0.89,14.1,156,4188,0.5413,0.3318,0.0441,1
B3391318,23,False,female,indUnk,3,4.2314054738610345,0.041145823080506835,0.0,0.0018832391713747645,0.009236207161518366,0.0,1,0.3083,0.3179,0.0544,0.537,3.24,28.1,319,3126,0.3055,0.2969,0.3496,0
B3391437,14,True,male,Student,3,3.586221651690201,0.07573812580231065,0.0,0.0,0.0,0.0,0,0.1747,0.2468,0.1305,1.661,4.88,24.0,653,1304,0.3881,0.2386,0.2887,1
B3392156,26,False,female,indUnk,3,3.796777730783088,0.1002493329364893,0.0019267822736030828,0.0,0.0,0.00791860519761267,1,0.3035,0.3989,0.2797,0.927,6.5,36.2,671,985,0.6744,0.206,0.313,0
B3392501,17,True,female,Student,3,4.148965093324822,0.10330153551544381,0.005898554322257291,0.0019267822736030828,0.002962962962962963,0.007825336595860372,1,0.3679,0.2342,0.1274,1.099,5.4,22.9,473,2993,0.1147,0.2901,0.01,1
B3392783,25,False,female,indUnk,3,4.103128991060025,0.11123714458560192,0.008620689655172414,0.0,0.003984674329501916,0.0,1,0.0194,0.6835,0.1742,1.472,3.4,34.0,43,718,0.5102,0.01,0.2889,0
B3392812,24,False,male,indUnk,3,4.637237858719647,0.0,0.0,0.0,0.0022222222222222222,0.0,0,0.179,0.6444,0.1566,1.367,7.04,24.7,438,528,0.4903,0.0172,0.4752,0
B3392843,15,True,male,Student,1,3.9314285714285715,0.08571428571428572,0.005714285714285714,0.0,0.0,0.0,1,0.0312,0.6542,0.1163,0.526,9.27,39.0,453,1040,0.6861,0.2481,0.2864,1
B3393354,24,False,male,Consulting,3,4.467727467727467,0.031024531024531024,0.0,0.0,0.0008726003490401396,0.0,0,0.2491,0.3371,0.0871,0.999,11.21,42.7,436,360,0.565,0.0517,0.3571,0
B3393960,16,True,male,Student,3,3.462782888443344,0.05938609767923366,0.0,0.0,0.0,0.004166666666666667,0,0.338,0.4244,0.2193,0.98,5.95,17.7,294,2474,0.3579,0.3606,0.1695,1
B3394144,27,False,male,Technology,3,1.6666666666666667,0.3333333333333333,0.0,0.0,0.022274826222582467,0.0,0,0.4185,0.385,0.1768,0.793,3.45,29.4,474,656,0.3242,0.259,0.252,0
B3395106,14,True,female,indUnk,3,3.729371571408165,0.06579461387238676,0.0036832412523020255,0.0,0.002592592592592593,0.0057175896183990745,1,0.572,0.3086,0.1025,1.477,3.53,28.3,194,3766,0.191,0.3498,0.2204,1
B3399431,27,False,male,Communications-Media,3,4.395529486366519,0.04053054322553371,0.0020080321285140565,0.0,0.0,0.0,1,0.1997,0.3312,0.1183,0.732,5.22,24.7,122,3502,0.2441,0.2622,0.1496,0
B3399702,26,False,male,indUnk,3,3.953988603988604,0.05826210826210826,0.0,0.0,0.004942528735632184,0.0,0,0.27,0.4395,0.1978,1.439,8.15,18.0,132,3134,0.1164,0.3316,0.0532,0
B3399952,25,False,male,Engineering,3,3.9573613520981943,0.07498875393612235,0.0,0.0,0.0006734006734006734,0.0,0,0.2656,0.34,0.0482,1.681,6.73,19.8,390,1893,0.2765,0.4651,0.1776,0
B3400178,17,True,female,indUnk,3,3.9004306632213606,0.06250769041466715,0.001984126984126984,0.003875968992248062,0.016666666666666666,0.007936507936507936,1,0.2704,0.4594,0.216,1.202,3.85,26.8,90,1034,0.4164,0.0745,0.4265,1
B3400670,16,True,male,Student,3,4.852427033820724,0.014845119812974867,0.0,0.0,0.007232016943732339,0.0,0,0.0234,0.3787,0.2054,1.428,9.58,42.4,702,1157,0.6663,0.1266,0.2052,1
B3401120,15,True,male,Student,3,4.012763278388278,0.07994378306878307,0.0018315018315018317,0.0,0.0011111111111111111,0.003472222222222222,1,0.1113,0.4943,0.2808,1.658,6.72,15.7,681,100,0.411,0.1631,0.3424,1
B3401357,43,False,female,Arts,3,4.133761267834559,0.03937127915281544,0.0,0.0,0.0015822784810126582,0.0,0,0.3306,0.2495,0.0198,1.066,5.38,10.2,414,807,0.3855,0.1885,0.01,0
B3401536,23,False,male,Technology,3,4.0007154325184935,0.0906034898050866,0.007984031936127746,0.0018315018315018317,0.0,0.0,1,0.5095,0.0932,0.0933,1.69,5.42,14.1,460,793,0.3801,0.4835,0.1022,0
B3401578,16,True,male,indUnk,3,3.9812644793508656,0.07615707561032875,0.0,0.0,0.0062815795928378715,0.0,0,0.1709,0.3058,0.3526,1.172,7.75,8.0,518,719,0.3275,0.1017,0.5453,1
B3401697,17,True,male,Student,3,3.888862877298124,0.05355928419885719,0.005649717514124294,0.0,0.0,0.0018416206261510127,1,0.5126,0.0721,0.0705,0.646,5.11,17.4,124,215,0.4729,0.2119,0.1794,1
B3401906,26,False,female,Telecommunications,3,4.081925444596443,0.07922366621067033,0.0,0.0,0.004074074074074075,0.0,0,0.3931,0.4254,0.1078,0.955,2.85,19.6,309,173,0.2816,0.2687,0.1996,0
B3402410,23,False,male,Student,3,3.8605042016806728,0.0784313725490196,0.00784313725490196,0.0,0.0032394972628298443,0.0,1,0.2504,0.1329,0.1596,0.918,3.48,16.6,82,2247,0.2636,0.2917,0.112,0
B3402598,14,True,female,indUnk,3,4.23024421490912,0.07797947908445145,0.0036832412523020255,0.0,0.0007407407407407407,0.0,1,0.1493,0.3188,0.2815,1.617,9.14,27.0,614,225,0.8696,0.1129,0.1545,1
B3403416,27,False,male,Banking,3,4.527705453680745,0.029647931031695694,0.0,0.0,0.0007407407407407407,0.0,0,0.1922,0.2307,0.1989,0.664,0.67,34.3,537,522,0.3836,0.2554,0.1919,0
B3403444,14,True,female,indUnk,3,4.10282726465849,0.023696923468090516,0.0,0.0,0.01289798570500325,0.0,0,0.138,0.3579,0.0681,1.157,4.41,5.8,649,1241,0.472,0.0162,0.2875,1
B3403474,15,True,female,indUnk,2,3.7328125,0.11041666666666666,0.005729166666666667,0.0,0.0019181585677749361,0.0,1,0.044,0.4186,0.124,1.214,9.57,29.3,462,803,0.5729,0.1757,0.0663,1
B3403568,27,False,female,indUnk,3,3.8605387033223333,0.09978810093153878,0.0038535645472061657,0.0,0.00037037037037037035,0.003768402899754096,1,0.2424,0.42,0.2473,1.303,8.79,7.0,80,160,0.1547,0.2107,0.3608,0
B3404314,16,True,female,Student,3,3.946259571027726,0.007142857142857143,0.0,0.0,0.01751177406915112,0.007965948542350311,0,0.2308,0.5482,0.2045,1.466,10.0,21.4,235,918,0.4994,0.0519,0.259,1
B3405613,17,True,female,Student,3,3.9275051502961738,0.029477589575766294,0.0,0.0,0.0022222222222222222,0.008428076520643141,0,0.0624,0.6801,0.0591,0.931,5.31,37.1,368,276,0.481,0.0687,0.1149,1
B3405693,36,False,male,Technology,3,4.067248663135566,0.04915399662132124,0.0,0.0,0.0014814814814814814,0.0018115942028985507,0,0.03,0.1096,0.1386,0.939,3.48,8.2,546,1032,0.3839,0.3401,0.093,0
B3405925,24,False,male,Technology,3,4.0968533521192905,0.03333333333333333,0.0,0.0,0.00037037037037037035,0.00196078431372549,0,0.1314,0.2678,0.2565,0.51,2.11,18.7,160,1110,0.3483,0.3643,0.1196,0
B3406061,14,True,female,indUnk,3,3.840489346542615,0.06595032624088314,0.0,0.0,0.009155919312169311,0.003401360544217687,0,0.0182,0.4719,0.1665,1.275,2.86,14.2,639,154,0.4866,0.1651,0.1745,1
B3406268,34,False,female,Publishing,3,3.8127056881442845,0.062384941332309755,0.0,0.002506265664160401,0.0019020446980504042,0.0,1,0.4047,0.2289,0.0707,1.211,4.18,14.7,365,1122,0.1869,0.4097,0.0461,0
B3408189,41,False,female,indUnk,3,4.2483060126632495,0.06262683967112931,0.0,0.0019157088122605363,0.0011384195255162999,0.0,1,0.0559,0.206,0.1188,0.727,4.79,5.2,470,688,0.1594,0.2706,0.1049,0
B3408664,15,True,male,Student,3,4.134476718061055,0.06307748476423175,0.0,0.0,0.013333333333333334,0.005681818181818181,0,0.3063,0.3218,0.01,1.132,9.0,16.4,343,498,0.3829,0.1853,0.4044,1
B3409398,25,False,male,indUnk,3,4.628828855548018,0.002710027100271003,0.004357298474945534,0.0,0.0004714757190004715,0.0,1,0.2238,0.3701,0.0854,1.092,1.83,12.1,38,1912,0.3516,0.2912,0.1916,0
B3410552,15,True,male,Education,3,4.0248566272050885,0.016127865223390454,0.0,0.0,0.0,0.007391432573914326,0,0.3019,0.3839,0.1044,1.512,6.62,7.4,328,424,0.6892,0.1475,0.0782,1
B3410625,17,True,female,Student,3,3.630060973160641,0.06465197589679235,0.001937984496124031,0.0,0.007606064757729369,0.0,1,0.2995,0.1489,0.1055,1.392,10.59,29.5,552,294,0.7647,0.018,0.3118,1
B3410727,24,False,male,Science,3,4.097579688916789,0.042128757759642886,0.0,0.003766478342749529,0.0,0.0,1,0.4552,0.1165,0.0647,0.926,6.9,16.6,49,584,0.3911,0.2647,0.2209,0
B3411097,17,True,female,Student,3,4.017215021601861,0.06503821867730143,0.0,0.0,0.0014814814814814814,0.03898305084745763,0,0.4662,0.2104,0.1645,1.262,3.15,2.0,121,2623,0.6109,0.1764,0.0785,1
B3411168,24,False,male,indUnk,3,4.716666666666667,0.03125,0.0,0.0,0.003401360544217687,0.0,0,0.2395,0.4456,0.0497,0.922,9.58,24.2,255,1350,0.2347,0.0396,0.1313,0
B3411497,24,False,male,Student,3,4.402712490215908,0.07037070796071798,0.0,0.0,0.0007407407407407407,0.0,0,0.4999,0.2855,0.0745,1.203,4.13,20.2,369,1436,0.3372,0.612,0.232,0
B3412205,16,True,female,indUnk,3,3.8853902149991537,0.10911841882512274,0.018812425935330963,0.0,0.0007407407407407407,0.0,1,0.0835,0.2845,0.1874,1.699,8.01,32.5,394,110,0.5476,0.0947,0.3776,1
B3412279,25,False,female,Arts,3,4.121873968442596,0.042261393895380826,0.0,0.0,0.0025925925925925925,0.0,0,0.3667,0.3206,0.1832,1.021,2.96,20.0,533,66,0.5779,0.3746,0.0964,0
B3412574,44,False,female,indUnk,1,3.8603351955307263,0.0782122905027933,0.0,0.0,0.0,0.0,0,0.3309,0.3325,0.1466,0.784,5.75,20.3,285,3239,0.3186,0.2306,0.221,0
B3412955,23,False,female,indUnk,3,3.9341786196512913,0.09432773742318012,0.0,0.0,0.0014814814814814814,0.0036429872495446266,0,0.3414,0.2133,0.1623,1.164,3.48,27.7,341,3053,0.1951,0.5059,0.1588,0
B3413717,23,False,female,indUnk,3,4.7862955989197005,0.021916010498687664,0.0,0.0,0.0,0.0,0,0.4062,0.388,0.1879,1.217,5.26,21.3,549,269,0.2162,0.3678,0.2813,0
B3414062,33,False,female,Publishing,3,4.314778692978429,0.0554701036429379,0.0,0.0,0.0037327859036865967,0.0,0,0.2048,0.4338,0.0817,1.056,3.38,27.2,75,2018,0.2863,0.1384,0.1188,0
B3414442,14,True,female,Tourism,3,3.6729674406703765,0.10626559201688734,0.0017271157167530226,0.0,0.016577919845256427,0.013888888888888888,1,0.2557,0.3784,0.2137,1.005,12.93,21.2,304,725,0.6106,0.103,0.2809,1
B3414947,39,False,female,indUnk,3,4.426549371513073,0.028888552799623577,0.0,0.0,0.00234192037470726,0.0035087719298245615,0,0.5149,0.3552,0.1125,0.529,3.01,28.1,589,4479,0.4243,0.4049,0.2575,0
B3415204,34,False,female,LawEnforcement-Security,3,3.6250403447817585,0.052410244726699695,0.010802908621442538,0.0,0.0011078334972140283,0.0,1,0.1516,0.1467,0.01,1.343,4.49,17.8,317,1733,0.1624,0.1995,0.0942,0
B3415296,14,True,female,Student,3,3.6789075518399215,0.146913565724377,0.0036231884057971015,0.0,0.0,0.0,1,0.2488,0.268,0.1306,2.0,4.45,28.3,133,30,0.6949,0.1666,0.2282,1
B3415674,16,True,male,Student,3,3.6872196139801776,0.12457766542273585,0.0,0.0,0.0015932066579439008,0.0,0,0.3061,0.5845,0.0897,1.245,6.26,12.4,207,870,0.4127,0.1079,0.1071,1
B3416481,17,True,female,Arts,3,4.150005995584428,0.0568848028483638,0.0,0.0018315018315018317,0.0011111111111111111,0.0,1,0.01,0.4491,0.1625,1.499,11.45,15.8,536,1041,0.3514,0.1837,0.2832,1
B3416706,16,True,female,Student,3,3.9700010997220354,0.10268193131414255,0.007882099685378374,0.0,0.0050559101074565,0.0,1,0.2028,0.3548,0.1655,1.085,7.43,24.4,675,1243,0.5488,0.1335,0.156,1
B3417138,25,False,female,Communications-Media,3,5.457472475263887,0.04341988391068146,0.0,0.0,0.022450545323553533,0.0033670033670033673,0,0.2877,0.3127,0.0932,1.372,3.98,15.1,459,3855,0.5735,0.4489,0.1377,0
B3417250,40,False,female,Technology,3,4.11577926673468,0.030467550849716456,0.004246284501061571,0.0,0.007870865517924342,0.009523809523809523,1,0.4742,0.3798,0.1259,0.669,4.72,2.0,569,3259,0.2412,0.3144,0.3192,0
B3417438,26,False,male,Technology,3,4.671317244846656,0.012820512820512822,0.0,0.0,0.0011111111111111111,0.0,0,0.5903,0.2405,0.01,1.251,4.59,18.8,410,2356,0.2365,0.4745,0.051,0
B3417868,13,True,female,Student,3,4.069070133963751,0.03579590228526399,0.004629629629629629,0.004629629629629629,0.044351659401355936,0.009259259259259259,1,0.1902,0.4111,0.1353,1.32,3.3,47.3,167,213,0.5998,0.0913,0.2017,1
B3418748,33,False,male,indUnk,3,4.165830891743671,0.016621591165201715,0.0,0.0,0.0004420866489832007,0.0,0,0.2819,0.2061,0.0385,1.061,0.5,14.5,72,3450,0.1297,0.4616,0.0965,0
B3419065,13,True,female,Student,3,3.8273230647023446,0.09077109603887479,0.0036630036630036634,0.0,0.002898550724637681,0.0,1,0.5758,0.2844,0.122,1.565,5.1,29.6,370,1493,0.3402,0.322,0.01,1
B3419991,24,False,female,indUnk,3,4.049177944186703,0.06337260412856693,0.0,0.0020325203252032522,0.00037037037037037035,0.0019047619047619048,1,0.2502,0.338,0.0958,1.105,2.79,24.2,296,2304,0.3818,0.1364,0.134,0
B3420059,27,False,male,Construction,1,4.407407407407407,0.006172839506172839,0.0,0.0,0.0,0.0,0,0.0581,0.3074,0.01,1.302,8.32,16.1,329,713,0.4847,0.235,0.2066,0
B3421508,17,True,female,Student,3,4.067401210637285,0.0833390011108844,0.0,0.0,0.01636165577342048,0.0019157088122605363,0,0.225,0.4472,0.2488,1.816,2.85,30.5,127,464,0.4461,0.1695,0.0728,1
B3422212,25,False,male,indUnk,3,4.096049783549784,0.044642857142857144,0.0,0.0,0.002223463224952428,0.021103896103896107,0,0.0923,0.2394,0.0673,0.652,6.15,27.2,130,620,0.2772,0.3322,0.1482,0
B3422216,24,False,female,indUnk,2,3.9143096616885096,0.06911002743066139,0.0,0.0,0.0022222222222222222,0.0,0,0.3384,0.2837,0.0491,1.25,4.61,37.4,373,1359,0.3653,0.6195,0.1675,0
B3422239,15,True,female,indUnk,3,3.793186263811764,0.09202201395119507,0.009387351778656126,0.0,0.0015262211152622114,0.0,1,0.2564,0.3821,0.0771,0.852,10.02,21.2,93,981,0.7204,0.0946,0.3202,1
B3422672,25,False,male,indUnk,3,3.9270833333333335,0.04027777777777778,0.0,0.0,0.0,0.0,0,0.386,0.3017,0.0895,0.567,4.98,6.1,378,1797,0.3419,0.4089,0.0762,0
B3423463,25,False,male,Education,3,4.176529201792359,0.08182273866484392,0.0,0.0,0.0033333333333333335,0.0,0,0.0403,0.4574,0.0998,1.77,5.17,15.0,174,734,0.4102,0.1408,0.3983,0
B3423558,15,True,male,indUnk,3,4.271768559178631,0.05772991996013579,0.00202020202020202,0.0023809523809523807,0.005069823922282939,0.00202020202020202,1,0.1982,0.4903,0.2921,1.562,6.32,34.3,193,765,0.5595,0.112,0.3354,1
B3423848,25,False,male,Science,3,4.400398919375811,0.08937555883536669,0.0020703933747412005,0.0,0.003703703703703704,0.009560840950024407,1,0.5684,0.1397,0.01,0.954,4.68,15.4,482,3253,0.4812,0.5385,0.2653,0
B3424390,25,False,female,Fashion,3,4.3248087972668685,0.07486169345446075,0.004115226337448559,0.0,0.005185185185185185,0.0,1,0.5605,0.3049,0.0812,1.382,6.95,10.2,49,4006,0.2497,0.2884,0.2493,0
B3425098,16,True,female,indUnk,3,3.9726115949918346,0.05435719470150607,0.0019960079840319364,0.0,0.008148148148148147,0.0,1,0.198,0.4181,0.2146,1.232,2.49,21.6,259,202,0.2652,0.1334,0.0319,1
B3425439,17,True,male,Engineering,3,3.841623054128107,0.11632316860722736,0.0,0.0,0.01191392509828264,0.008130081300813009,0,0.1603,0.309,0.1318,1.37,4.64,26.7,165,891,0.4934,0.3579,0.2631,1
B3425540,14,True,female,indUnk,3,3.860310481463388,0.09833136967537381,0.0,0.003745318352059925,0.01870450885668277,0.008408606888448264,1,0.1323,0.4272,0.1086,1.005,2.6,19.4,335,1013,0.5515,0.2805,0.3701,1
B3425704,34,False,female,Education,3,3.829729065672422,0.08892043571013497,0.011627906976744186,0.0,0.0043797195253505936,0.001937984496124031,1,0.2791,0.4763,0.0963,0.856,5.78,10.5,204,4132,0.3779,0.2573,0.2009,0
B3426370,13,True,female,Education,3,3.923665709216523,0.08477999360560999,0.00516795865633075,0.0,0.002922692983948727,0.00516795865633075,1,0.202,0.3577,0.046,1.807,5.96,16.1,398,746,0.624,0.1971,0.2824,1
B3426508,15,True,male,indUnk,3,3.964455583402952,0.06974101921470342,0.0,0.0,0.0022222222222222222,0.0,0,0.2935,0.4108,0.0787,1.299,8.61,6.1,517,649,0.6669,0.2768,0.1282,1
B3426683,25,False,male,Student,3,4.292377935913784,0.07756433987358259,0.0,0.0,0.00037037037037037035,0.0,0,0.2184,0.1409,0.047,1.006,2.35,23.3,220,4249,0.2609,0.3139,0.1384,0
B3427095,16,True,female,indUnk,3,4.271644424307329,0.023450586264656615,0.0,0.0,0.0008703220191470844,0.0,0,0.1978,0.2626,0.01,1.414,4.98,9.5,323,975,0.4189,0.2435,0.2834,1
B3427395,15,True,male,Student,3,3.941253047718565,0.07578680897646416,0.001984126984126984,0.0,0.0033333333333333335,0.0,1,0.2018,0.4498,0.0836,1.331,4.11,26.3,145,535,0.639,0.236,0.3351,1
B3428579,25,False,female,Consulting,3,4.039427267138572,0.11361489484380942,0.0,0.0017730496453900709,0.004972605741836511,0.0,1,0.2869,0.3766,0.1799,1.196,5.95,2.0,317,2115,0.2915,0.4295,0.01,0
B3428883,24,False,female,indUnk,3,4.377381696893892,0.034969772774650826,0.0,0.0,0.0007461689423357969,0.0,0,0.4884,0.2494,0.0168,0.996,5.59,24.9,83,448,0.0627,0.1269,0.1597,0
