blogger_id,age,is_teen,pct_active_school_hours,pct_active_evening,pct_active_late_night,weekend_weekday_session_ratio,sessions_per_day,avg_session_minutes,friend_count,account_age_days,share_short_video_views,share_news_views,night_notification_open_rate,source
B3429167,27,False,0.2431,0.0366,0.0568,1.187,6.17,35.2,373,4453,0.3463,0.173,0.2962,synthetic_calibrated_demo
B3429409,34,False,0.2997,0.33,0.1377,0.934,2.07,4.2,198,3523,0.3302,0.2135,0.1079,synthetic_calibrated_demo
B3430821,16,True,0.3311,0.41,0.197,1.337,3.65,25.7,273,1072,0.6088,0.0332,0.2812,synthetic_calibrated_demo
B3431162,17,True,0.2413,0.3832,0.1773,1.08,2.69,20.6,773,300,0.5661,0.1763,0.306,synthetic_calibrated_demo
B3431579,16,True,0.3586,0.4604,0.1575,1.386,6.28,19.6,357,426,0.4391,0.1269,0.1851,synthetic_calibrated_demo
B3432204,25,False,0.3886,0.2837,0.0367,1.282,1.8,25.4,67,2297,0.01,0.3014,0.1134,synthetic_calibrated_demo
B3432220,25,False,0.0731,0.4151,0.0932,0.83,2.34,23.2,528,2055,0.3388,0.21,0.1027,synthetic_calibrated_demo
B3433364,35,False,0.3552,0.2666,0.1312,1.317,1.27,16.9,524,411,0.1726,0.3113,0.1009,synthetic_calibrated_demo
B3434451,23,False,0.18,0.3323,0.1142,1.5,5.83,19.4,153,2584,0.3888,0.1269,0.2675,synthetic_calibrated_demo
B3434779,15,True,0.2098,0.4764,0.116,1.38,3.18,24.0,784,370,0.8078,0.01,0.2463,synthetic_calibrated_demo
B3435302,26,False,0.1856,0.1026,0.098,0.753,4.84,10.7,224,266,0.2567,0.2742,0.1024,synthetic_calibrated_demo
B3435786,33,False,0.2297,0.2657,0.01,1.008,3.8,9.5,156,959,0.2626,0.3991,0.2483,synthetic_calibrated_demo
B3435880,23,False,0.3954,0.2852,0.1246,0.871,7.33,17.0,55,2152,0.2879,0.4278,0.1117,synthetic_calibrated_demo
B3435900,34,False,0.2361,0.3914,0.1297,0.788,4.46,12.6,149,946,0.5843,0.2355,0.198,synthetic_calibrated_demo
B3437173,27,False,0.3887,0.2447,0.019,1.354,4.8,15.2,311,1567,0.0629,0.4327,0.0708,synthetic_calibrated_demo
B3438287,37,False,0.5988,0.2346,0.1478,1.067,8.06,2.0,275,1844,0.2182,0.01,0.1176,synthetic_calibrated_demo
B3438326,14,True,0.2429,0.4398,0.0564,1.099,8.98,24.6,645,1082,0.5413,0.3373,0.2283,synthetic_calibrated_demo
B3438556,23,False,0.3547,0.2183,0.1557,1.417,5.36,26.8,478,757,0.2048,0.2819,0.1465,synthetic_calibrated_demo
B3438848,26,False,0.5111,0.3016,0.1678,1.217,2.95,19.9,494,2177,0.3552,0.3882,0.2124,synthetic_calibrated_demo
B3439632,13,True,0.0811,0.456,0.1576,1.213,9.91,16.7,533,1023,0.6473,0.0122,0.0486,synthetic_calibrated_demo
B3440462,25,False,0.1601,0.1769,0.098,0.668,5.21,13.3,435,4033,0.3417,0.3264,0.195,synthetic_calibrated_demo
B3440769,27,False,0.2195,0.4009,0.238,0.9,6.04,13.1,340,321,0.2952,0.0564,0.3441,synthetic_calibrated_demo
B3441406,15,True,0.4424,0.465,0.0726,0.989,3.3,18.3,196,2754,0.2594,0.352,0.2566,synthetic_calibrated_demo
B3441737,17,True,0.2785,0.2625,0.1536,0.731,4.64,9.0,52,424,0.4569,0.1481,0.4288,synthetic_calibrated_demo
B3442362,37,False,0.2593,0.2837,0.1678,0.842,4.24,26.5,168,3157,0.1758,0.2726,0.0482,synthetic_calibrated_demo
B3442721,14,True,0.1887,0.1297,0.1941,1.383,5.2,25.8,62,737,0.3505,0.1699,0.4237,synthetic_calibrated_demo
B3443003,15,True,0.0848,0.4362,0.0605,1.435,5.45,18.3,338,351,0.2945,0.1837,0.4878,synthetic_calibrated_demo
B3443275,25,False,0.3844,0.3232,0.01,0.788,2.98,15.6,424,3837,0.1894,0.1628,0.048,synthetic_calibrated_demo
B3443396,16,True,0.1422,0.4344,0.4044,1.543,6.58,17.4,377,1146,0.6374,0.2011,0.2241,synthetic_calibrated_demo
B3443520,24,False,0.3098,0.2322,0.062,1.303,3.58,20.5,467,292,0.4292,0.3176,0.0418,synthetic_calibrated_demo
B3443825,25,False,0.3307,0.5706,0.0646,1.199,5.12,12.3,43,1256,0.2573,0.2371,0.01,synthetic_calibrated_demo
B3444022,41,False,0.4142,0.3063,0.0996,0.862,3.63,5.2,372,711,0.3404,0.4859,0.1975,synthetic_calibrated_demo
B3444474,17,True,0.1483,0.4953,0.1574,1.601,2.97,40.0,625,1186,0.647,0.1155,0.2661,synthetic_calibrated_demo
B3444841,23,False,0.4586,0.3239,0.2001,1.078,6.75,20.4,105,279,0.3454,0.3404,0.1471,synthetic_calibrated_demo
B3445478,23,False,0.5742,0.3122,0.041,0.713,3.93,12.5,318,1957,0.2245,0.3436,0.3327,synthetic_calibrated_demo
B3445511,26,False,0.2666,0.3145,0.1475,0.852,3.75,23.8,142,2570,0.3294,0.1366,0.1234,synthetic_calibrated_demo
B3445665,38,False,0.3611,0.3918,0.164,0.69,4.09,20.3,256,1669,0.2819,0.3461,0.229,synthetic_calibrated_demo
B3446038,24,False,0.3885,0.474,0.0616,1.687,6.14,27.7,593,4024,0.4382,0.4512,0.0521,synthetic_calibrated_demo
B3446083,15,True,0.0949,0.6311,0.2577,0.846,8.13,32.0,635,218,0.5485,0.1648,0.1184,synthetic_calibrated_demo
B3446141,23,False,0.3218,0.2225,0.2235,1.027,7.85,11.4,313,2874,0.2704,0.3506,0.0797,synthetic_calibrated_demo
B3446946,23,False,0.3706,0.4379,0.1114,0.831,5.8,31.9,414,3356,0.6166,0.3263,0.111,synthetic_calibrated_demo
B3447616,15,True,0.1517,0.2455,0.2187,1.273,5.27,20.7,627,729,0.5317,0.0769,0.2951,synthetic_calibrated_demo
B3447712,13,True,0.2257,0.4818,0.2056,1.007,4.52,21.5,730,864,0.5461,0.1152,0.4653,synthetic_calibrated_demo
B3448192,26,False,0.2743,0.2627,0.094,1.831,5.24,20.7,525,3034,0.2391,0.4031,0.01,synthetic_calibrated_demo
B3448731,25,False,0.3498,0.2518,0.1833,0.575,6.07,15.4,115,905,0.2053,0.2829,0.1408,synthetic_calibrated_demo
B3449128,23,False,0.3141,0.3464,0.01,0.939,6.65,22.6,153,1949,0.3281,0.3092,0.0755,synthetic_calibrated_demo
B3449246,33,False,0.239,0.0873,0.0265,0.984,9.22,14.8,455,2027,0.1942,0.4168,0.2398,synthetic_calibrated_demo
B3449482,16,True,0.18,0.4712,0.2814,2.035,6.71,23.8,662,979,0.4745,0.01,0.1012,synthetic_calibrated_demo
B3449808,26,False,0.1113,0.6144,0.0726,0.802,9.88,38.0,303,115,0.4669,0.0585,0.2655,synthetic_calibrated_demo
B3450593,17,True,0.3951,0.2629,0.0869,0.771,3.38,28.3,335,4327,0.4209,0.2856,0.172,synthetic_calibrated_demo
B3450991,36,False,0.4017,0.321,0.2577,1.133,0.78,26.3,441,3530,0.6017,0.4565,0.1045,synthetic_calibrated_demo
B3451011,38,False,0.4519,0.3804,0.0916,1.795,3.87,4.1,284,3125,0.5264,0.2708,0.1643,synthetic_calibrated_demo
B3451304,25,False,0.3287,0.3152,0.0944,0.922,1.68,4.6,313,3368,0.5269,0.4408,0.0893,synthetic_calibrated_demo
B3451305,23,False,0.2865,0.4989,0.0387,1.24,8.6,18.3,722,885,0.5843,0.1752,0.3105,synthetic_calibrated_demo
B3451421,23,False,0.3526,0.3599,0.0341,1.132,6.17,2.3,571,2344,0.5505,0.3462,0.01,synthetic_calibrated_demo
B3451693,17,True,0.1676,0.362,0.1832,1.151,6.26,12.2,160,223,0.548,0.01,0.3991,synthetic_calibrated_demo
B3451935,17,True,0.2945,0.3544,0.2215,1.393,8.02,28.0,565,299,0.6354,0.1001,0.203,synthetic_calibrated_demo
B3452126,16,True,0.036,0.6123,0.0722,2.016,7.77,23.5,71,178,0.5207,0.3103,0.4669,synthetic_calibrated_demo
B3452486,26,False,0.3867,0.446,0.1507,0.959,7.7,9.2,445,3404,0.3848,0.1765,0.0928,synthetic_calibrated_demo
B3452504,26,False,0.1355,0.3785,0.107,1.157,6.57,28.1,294,596,0.4897,0.1233,0.2419,synthetic_calibrated_demo
B3452845,25,False,0.2615,0.3517,0.1958,0.838,2.77,8.7,375,2354,0.4179,0.2099,0.2047,synthetic_calibrated_demo
B3452847,17,True,0.1218,0.2893,0.01,0.996,9.34,18.2,386,918,0.1469,0.01,0.4228,synthetic_calibrated_demo
B3453148,33,False,0.188,0.0531,0.01,1.222,5.78,24.0,55,1076,0.3281,0.2478,0.1422,synthetic_calibrated_demo
B3454014,24,False,0.3724,0.1308,0.1639,0.916,3.76,10.9,385,793,0.208,0.1484,0.2519,synthetic_calibrated_demo
B3454539,15,True,0.0861,0.4552,0.01,1.427,4.99,32.6,698,1327,0.5863,0.01,0.2676,synthetic_calibrated_demo
B3454871,13,True,0.2434,0.4499,0.1335,1.032,4.2,26.0,294,921,0.7675,0.1234,0.287,synthetic_calibrated_demo
B3455216,45,False,0.3036,0.3677,0.2198,1.093,6.89,22.0,29,4248,0.2346,0.2552,0.1318,synthetic_calibrated_demo
B3455380,24,False,0.2914,0.3474,0.1683,1.253,4.87,22.7,68,932,0.3478,0.3161,0.0303,synthetic_calibrated_demo
B3455437,16,True,0.1528,0.4135,0.1251,1.063,8.16,16.4,146,688,0.5025,0.0346,0.1619,synthetic_calibrated_demo
B3455516,16,True,0.3417,0.3401,0.1552,1.132,9.39,3.2,180,3338,0.2842,0.5513,0.3118,synthetic_calibrated_demo
B3456620,16,True,0.2205,0.4732,0.0996,1.017,6.15,3.7,327,1742,0.1664,0.2447,0.0972,synthetic_calibrated_demo
B3458045,13,True,0.2538,0.2969,0.2299,1.278,5.64,16.1,184,1113,0.8193,0.1343,0.1427,synthetic_calibrated_demo
B3458177,24,False,0.5699,0.1745,0.1587,0.735,4.01,28.2,328,3493,0.638,0.2477,0.1731,synthetic_calibrated_demo
B3458322,35,False,0.3918,0.1001,0.1506,1.208,8.63,25.4,557,3629,0.5103,0.3447,0.1086,synthetic_calibrated_demo
B3458931,25,False,0.1185,0.3317,0.0657,1.214,7.85,18.5,268,2065,0.0655,0.3624,0.0718,synthetic_calibrated_demo
B3458994,15,True,0.3152,0.5481,0.01,1.051,3.73,29.2,268,466,0.0883,0.1129,0.3761,synthetic_calibrated_demo
B3460118,14,True,0.1982,0.3757,0.2691,1.594,7.01,34.9,238,754,0.289,0.1829,0.2952,synthetic_calibrated_demo
B3460152,15,True,0.3062,0.2293,0.2053,0.719,9.12,12.1,514,1150,0.2942,0.4697,0.0839,synthetic_calibrated_demo
B3460327,15,True,0.1371,0.4261,0.3195,1.103,8.17,21.8,744,219,0.5335,0.0691,0.2487,synthetic_calibrated_demo
B3461172,24,False,0.3529,0.1877,0.0921,1.642,2.58,17.9,324,1951,0.2764,0.1597,0.0794,synthetic_calibrated_demo
B3461609,13,True,0.0785,0.3662,0.1972,1.229,8.96,11.3,627,525,0.5186,0.1357,0.1968,synthetic_calibrated_demo
B3461754,34,False,0.1904,0.1576,0.0327,0.935,3.91,16.0,504,507,0.4949,0.5207,0.01,synthetic_calibrated_demo
B3462927,33,False,0.3309,0.4956,0.1546,1.368,3.78,16.2,534,4062,0.1092,0.4566,0.2171,synthetic_calibrated_demo
B3463514,36,False,0.4007,0.2218,0.0542,1.112,5.37,23.8,198,4356,0.397,0.1851,0.1765,synthetic_calibrated_demo
B3463885,42,False,0.01,0.3052,0.1755,1.165,9.55,26.3,118,212,0.4986,0.2498,0.3891,synthetic_calibrated_demo
B3464024,40,False,0.1681,0.3266,0.0641,1.441,5.66,7.9,217,1284,0.2435,0.2992,0.1316,synthetic_calibrated_demo
B3464342,27,False,0.3841,0.308,0.0237,1.105,9.68,26.4,278,3718,0.2467,0.01,0.2462,synthetic_calibrated_demo
B3464354,13,True,0.2676,0.4845,0.2173,1.38,9.12,27.7,209,688,0.1857,0.0289,0.2363,synthetic_calibrated_demo
B3464361,17,True,0.01,0.5571,0.135,2.385,5.03,45.1,707,1007,0.3555,0.1609,0.3726,synthetic_calibrated_demo
B3464807,15,True,0.4152,0.1796,0.1357,1.103,0.85,18.4,72,640,0.1385,0.24,0.1219,synthetic_calibrated_demo
B3464884,17,True,0.01,0.4529,0.0465,1.233,4.27,24.7,631,476,0.6692,0.2828,0.4874,synthetic_calibrated_demo
B3465344,35,False,0.1709,0.2843,0.0728,1.165,1.63,6.9,241,2835,0.4878,0.277,0.0788,synthetic_calibrated_demo
B3465409,16,True,0.0154,0.2061,0.0763,1.266,3.9,25.9,138,52,0.8755,0.01,0.2994,synthetic_calibrated_demo
B3466070,16,True,0.2322,0.5598,0.0429,1.055,10.34,33.1,292,236,0.7173,0.01,0.3755,synthetic_calibrated_demo
B3466316,16,True,0.01,0.4512,0.0852,1.758,8.12,18.0,608,293,0.6703,0.0655,0.2618,synthetic_calibrated_demo
B3466318,17,True,0.0208,0.1258,0.1928,0.654,4.42,6.3,702,650,0.5882,0.12,0.249,synthetic_calibrated_demo
B3466654,46,False,0.4192,0.406,0.053,0.494,3.09,16.2,593,2473,0.1724,0.2884,0.3687,synthetic_calibrated_demo
B3467386,16,True,0.2792,0.4905,0.2118,1.2,6.07,41.1,444,412,0.1649,0.1809,0.2102,synthetic_calibrated_demo
B3468267,15,True,0.2184,0.4739,0.2124,1.874,7.79,24.2,703,480,0.8788,0.2224,0.3047,synthetic_calibrated_demo
B3468490,14,True,0.1487,0.622,0.1558,0.832,6.35,18.5,429,1013,0.5346,0.048,0.4565,synthetic_calibrated_demo
B3468715,25,False,0.3905,0.223,0.0962,0.997,1.68,18.0,170,274,0.286,0.3237,0.2645,synthetic_calibrated_demo
B3469176,17,True,0.1143,0.4107,0.212,1.462,4.26,36.9,357,139,0.3758,0.2502,0.3192,synthetic_calibrated_demo
B3469665,23,False,0.369,0.2574,0.0187,1.208,3.85,23.2,93,482,0.2713,0.4028,0.1684,synthetic_calibrated_demo
B3469800,16,True,0.2167,0.1981,0.2076,0.875,3.66,12.9,99,2317,0.1449,0.0108,0.1912,synthetic_calibrated_demo
B3470138,27,False,0.4653,0.2557,0.2616,0.913,0.5,16.4,445,1665,0.3949,0.2182,0.1796,synthetic_calibrated_demo
B3470958,15,True,0.2777,0.5259,0.0847,1.201,9.24,25.4,660,1275,0.2582,0.199,0.3145,synthetic_calibrated_demo
B3471394,24,False,0.3015,0.226,0.2688,1.324,2.66,33.3,422,1623,0.3241,0.3877,0.01,synthetic_calibrated_demo
B3471653,26,False,0.2734,0.2677,0.1813,1.14,4.68,18.2,293,1589,0.3442,0.2183,0.01,synthetic_calibrated_demo
B3472026,15,True,0.4275,0.2063,0.0215,1.234,7.34,8.1,254,121,0.0533,0.1031,0.097,synthetic_calibrated_demo
B3472105,23,False,0.3885,0.2356,0.2783,0.97,4.83,13.8,340,1501,0.4929,0.4796,0.0814,synthetic_calibrated_demo
B3472790,15,True,0.1939,0.4799,0.2309,1.898,7.28,22.9,381,488,0.2622,0.1045,0.1479,synthetic_calibrated_demo
B3473144,15,True,0.3119,0.3175,0.2349,1.418,8.97,32.5,313,885,0.2486,0.1191,0.2776,synthetic_calibrated_demo
B3474008,24,False,0.21,0.235,0.2212,1.249,6.7,8.7,161,3615,0.2246,0.3021,0.1343,synthetic_calibrated_demo
B3474036,13,True,0.2165,0.2323,0.1533,1.833,6.36,18.7,277,986,0.3625,0.138,0.1552,synthetic_calibrated_demo
B3474500,16,True,0.4478,0.4203,0.1138,1.356,5.4,13.9,49,1161,0.5477,0.1541,0.2744,synthetic_calibrated_demo
B3474606,26,False,0.5258,0.2536,0.0961,1.08,4.27,26.6,366,3555,0.0831,0.335,0.1339,synthetic_calibrated_demo
B3474777,24,False,0.2115,0.2365,0.0372,0.545,4.38,31.8,322,3306,0.3166,0.2733,0.1759,synthetic_calibrated_demo
B3474855,25,False,0.2992,0.2146,0.2425,0.83,5.28,25.5,455,3270,0.1336,0.1944,0.1772,synthetic_calibrated_demo
B3475024,23,False,0.2481,0.5447,0.0847,1.164,7.32,36.6,793,731,0.5164,0.0477,0.5036,synthetic_calibrated_demo
B3475115,26,False,0.1868,0.071,0.194,1.073,5.01,7.0,290,3253,0.4687,0.4888,0.0941,synthetic_calibrated_demo
B3475218,16,True,0.01,0.5865,0.2007,1.344,10.09,26.9,609,25,0.7407,0.2524,0.4242,synthetic_calibrated_demo
B3475833,15,True,0.2365,0.4909,0.2262,1.256,10.4,31.8,402,1270,0.599,0.2442,0.4026,synthetic_calibrated_demo
B3475886,23,False,0.4432,0.219,0.2633,0.419,5.87,11.4,326,3872,0.3554,0.1847,0.126,synthetic_calibrated_demo
B3475992,33,False,0.4796,0.4671,0.01,0.553,5.22,21.3,220,3900,0.3972,0.4687,0.2397,synthetic_calibrated_demo
B3476061,14,True,0.1677,0.5033,0.1472,1.596,6.15,17.1,346,802,0.488,0.2159,0.2216,synthetic_calibrated_demo
B3476253,16,True,0.1311,0.2493,0.2167,1.492,4.72,37.4,362,1038,0.4195,0.2739,0.01,synthetic_calibrated_demo
B3476464,24,False,0.3103,0.2724,0.1006,1.599,4.38,33.9,336,2533,0.5288,0.0849,0.1242,synthetic_calibrated_demo
B3478335,26,False,0.1718,0.2045,0.1784,1.292,4.0,12.6,140,2000,0.1619,0.3349,0.1835,synthetic_calibrated_demo
B3479896,25,False,0.1145,0.3789,0.1703,1.146,5.8,16.1,137,565,0.3291,0.1422,0.2238,synthetic_calibrated_demo
B3480288,14,True,0.3838,0.2099,0.103,1.067,3.37,27.7,588,120,0.4083,0.45,0.276,synthetic_calibrated_demo
B3480522,16,True,0.4207,0.3367,0.01,1.311,6.46,14.6,369,955,0.4079,0.1977,0.2644,synthetic_calibrated_demo
B3480619,27,False,0.189,0.5275,0.2659,1.603,2.73,10.6,115,582,0.5145,0.0952,0.5086,synthetic_calibrated_demo
B3480731,26,False,0.4955,0.3047,0.1208,1.02,10.55,32.0,590,120,0.3818,0.2646,0.3234,synthetic_calibrated_demo
B3480958,24,False,0.3206,0.3422,0.0233,1.198,6.12,24.9,370,833,0.3021,0.4662,0.2303,synthetic_calibrated_demo
B3481255,26,False,0.5135,0.1919,0.0102,0.66,4.38,14.3,248,2717,0.3409,0.2685,0.2564,synthetic_calibrated_demo
B3482033,36,False,0.3289,0.2321,0.0326,0.911,4.24,23.4,486,1938,0.5756,0.3609,0.1882,synthetic_calibrated_demo
B3482193,25,False,0.01,0.2824,0.3426,1.479,5.9,28.0,611,1210,0.5651,0.255,0.2655,synthetic_calibrated_demo
B3482303,33,False,0.1294,0.5796,0.0375,0.977,2.53,8.7,261,1965,0.4091,0.4349,0.1152,synthetic_calibrated_demo
B3483108,23,False,0.4037,0.3053,0.1043,0.996,6.74,34.8,178,85,0.3191,0.3107,0.0908,synthetic_calibrated_demo
B3483348,17,True,0.2012,0.3156,0.1889,1.433,9.11,32.3,370,373,0.4445,0.1402,0.3236,synthetic_calibrated_demo
B3483735,27,False,0.1889,0.5148,0.1795,0.712,4.97,23.2,104,4079,0.1107,0.1553,0.1988,synthetic_calibrated_demo
B3483786,13,True,0.1251,0.3638,0.0121,1.52,4.86,18.6,564,631,0.4789,0.0766,0.0413,synthetic_calibrated_demo
B3485519,13,True,0.1454,0.4786,0.2045,1.923,8.49,22.9,637,447,0.5278,0.1441,0.4356,synthetic_calibrated_demo
B3485704,16,True,0.0866,0.1311,0.01,2.077,7.54,18.2,180,1292,0.3684,0.1102,0.1671,synthetic_calibrated_demo
B3486293,24,False,0.3838,0.4703,0.01,1.21,6.51,17.1,257,258,0.3386,0.23,0.2584,synthetic_calibrated_demo
B3487247,14,True,0.1901,0.4364,0.01,0.74,9.94,18.4,212,875,0.3434,0.1751,0.1813,synthetic_calibrated_demo
B3487510,26,False,0.384,0.2399,0.0855,1.489,5.78,26.2,595,2977,0.3271,0.3283,0.1005,synthetic_calibrated_demo
B3487588,15,True,0.2299,0.4352,0.1875,1.507,5.92,17.3,479,638,0.6139,0.0943,0.2088,synthetic_calibrated_demo
B3487670,13,True,0.1679,0.3145,0.1722,1.136,5.23,31.7,787,1075,0.1194,0.1258,0.2951,synthetic_calibrated_demo
B3488497,13,True,0.0833,0.4453,0.01,1.055,2.19,21.6,169,875,0.4853,0.1303,0.3807,synthetic_calibrated_demo
B3489707,17,True,0.2292,0.3773,0.1299,1.671,5.99,36.3,289,872,0.7494,0.1825,0.1638,synthetic_calibrated_demo
B3489768,13,True,0.1417,0.5041,0.1998,0.956,4.24,26.7,192,405,0.4121,0.2832,0.3776,synthetic_calibrated_demo
B3490080,24,False,0.4636,0.3968,0.0913,1.253,6.25,17.5,322,227,0.4032,0.3385,0.0799,synthetic_calibrated_demo
B3491309,16,True,0.2383,0.4485,0.0358,1.266,6.36,25.8,569,1302,0.3034,0.1868,0.0959,synthetic_calibrated_demo
B3491333,26,False,0.5144,0.1097,0.1462,0.3,7.39,2.0,105,1053,0.2654,0.4348,0.2476,synthetic_calibrated_demo
B3491430,24,False,0.2748,0.2029,0.1612,0.781,3.94,17.9,99,2061,0.2512,0.4642,0.1316,synthetic_calibrated_demo
B3491774,36,False,0.3725,0.393,0.01,1.588,7.52,10.6,138,4172,0.3519,0.1089,0.2728,synthetic_calibrated_demo
B3491782,25,False,0.2958,0.324,0.1139,1.732,5.47,11.4,505,1000,0.6133,0.175,0.4074,synthetic_calibrated_demo
B3492066,34,False,0.3906,0.397,0.1239,0.621,3.01,30.9,491,263,0.2131,0.1328,0.1036,synthetic_calibrated_demo
B3492785,36,False,0.3454,0.2932,0.0786,1.171,7.02,18.1,151,4156,0.246,0.0809,0.138,synthetic_calibrated_demo
B3492931,14,True,0.01,0.1979,0.12,1.901,8.94,40.2,661,362,0.4865,0.0277,0.322,synthetic_calibrated_demo
B3493680,26,False,0.285,0.2312,0.3985,1.219,8.5,32.7,281,652,0.651,0.2184,0.1944,synthetic_calibrated_demo
B3493732,23,False,0.315,0.488,0.1445,1.029,5.81,2.0,522,2651,0.3603,0.4138,0.168,synthetic_calibrated_demo
B3494693,23,False,0.369,0.2079,0.2517,0.717,5.23,22.9,89,2975,0.2446,0.2709,0.2231,synthetic_calibrated_demo
B3495224,16,True,0.2621,0.4405,0.28,1.74,5.06,28.7,594,77,0.4473,0.0129,0.2457,synthetic_calibrated_demo
B3495288,15,True,0.3458,0.4294,0.0944,1.512,12.05,30.2,74,695,0.9444,0.01,0.2553,synthetic_calibrated_demo
B3495649,14,True,0.1283,0.5206,0.0882,0.863,6.47,20.6,268,769,0.3299,0.1867,0.3514,synthetic_calibrated_demo
B3495746,33,False,0.3371,0.5109,0.1332,0.686,5.38,15.6,560,3998,0.3865,0.3629,0.1532,synthetic_calibrated_demo
B3497000,13,True,0.1914,0.2721,0.1976,1.401,5.41,21.6,40,429,0.6892,0.2015,0.3018,synthetic_calibrated_demo
B3497011,14,True,0.11,0.3182,0.1364,1.634,6.49,38.1,361,787,0.4983,0.1354,0.4111,synthetic_calibrated_demo
B3498336,15,True,0.4457,0.0771,0.1838,1.2,3.1,10.3,417,2753,0.5176,0.2657,0.1621,synthetic_calibrated_demo
B3498717,14,True,0.3629,0.395,0.1172,0.872,7.11,16.4,240,736,0.2609,0.2021,0.1528,synthetic_calibrated_demo
B3498852,16,True,0.3356,0.4323,0.2161,1.277,7.63,36.2,539,1224,0.605,0.1105,0.2609,synthetic_calibrated_demo
B3499431,17,True,0.1486,0.4549,0.0741,1.295,5.69,12.6,471,990,0.1153,0.4791,0.1787,synthetic_calibrated_demo
B3499974,16,True,0.0681,0.2324,0.3641,1.027,3.77,26.7,511,343,0.363,0.2295,0.3357,synthetic_calibrated_demo
B3500776,13,True,0.2075,0.2297,0.0699,0.832,6.69,23.2,146,1916,0.1528,0.2611,0.344,synthetic_calibrated_demo
B3500789,17,True,0.1074,0.5925,0.2222,1.646,8.21,32.9,411,1193,0.733,0.3492,0.4261,synthetic_calibrated_demo
B3501704,17,True,0.1386,0.382,0.1987,1.112,8.03,21.9,217,139,0.2943,0.2114,0.3047,synthetic_calibrated_demo
B3501844,25,False,0.28,0.3073,0.2634,1.069,3.47,32.0,415,3505,0.0953,0.1911,0.0378,synthetic_calibrated_demo
B3502547,14,True,0.2559,0.4663,0.0748,1.66,10.14,27.9,376,428,0.3176,0.2349,0.4937,synthetic_calibrated_demo
B3502793,16,True,0.3749,0.4047,0.1331,1.351,5.34,10.1,170,3597,0.2412,0.2576,0.3115,synthetic_calibrated_demo
B3502828,24,False,0.3968,0.1866,0.2315,0.568,5.37,10.0,299,3953,0.4132,0.4026,0.1445,synthetic_calibrated_demo
B3502919,17,True,0.1692,0.3485,0.1163,1.705,4.18,14.6,492,613,0.4497,0.01,0.4421,synthetic_calibrated_demo
B3503919,15,True,0.2475,0.3958,0.1349,1.345,3.38,34.1,84,1587,0.0981,0.4904,0.1927,synthetic_calibrated_demo
B3504188,14,True,0.0731,0.501,0.2424,1.85,11.03,27.3,498,1132,0.8036,0.0484,0.3206,synthetic_calibrated_demo
B3505676,15,True,0.2493,0.3169,0.1312,1.081,6.32,22.8,268,1211,0.4785,0.01,0.4474,synthetic_calibrated_demo
B3506146,23,False,0.5697,0.2386,0.01,1.148,7.01,18.3,514,2163,0.1812,0.1699,0.2869,synthetic_calibrated_demo
B3506430,16,True,0.1817,0.3541,0.0276,1.73,7.39,28.8,167,1248,0.5724,0.0978,0.2553,synthetic_calibrated_demo
B3506569,25,False,0.3896,0.4101,0.1842,0.811,7.15,17.5,551,565,0.4304,0.1283,0.1995,synthetic_calibrated_demo
B3506604,35,False,0.476,0.3236,0.0125,0.952,4.91,12.5,509,2834,0.4393,0.2803,0.01,synthetic_calibrated_demo
B3507461,16,True,0.2694,0.5276,0.1837,1.652,8.87,25.9,343,1080,0.4533,0.1779,0.4476,synthetic_calibrated_demo
B3508050,15,True,0.3134,0.4103,0.2619,1.071,12.06,23.2,224,555,0.1745,0.1694,0.15,synthetic_calibrated_demo
B3508904,25,False,0.5614,0.181,0.2387,0.509,5.02,11.9,527,2414,0.2477,0.1702,0.0366,synthetic_calibrated_demo
B3509582,24,False,0.4802,0.1165,0.063,1.263,5.29,10.1,69,1928,0.2456,0.1867,0.1938,synthetic_calibrated_demo
B3509629,27,False,0.1729,0.5687,0.2391,1.686,8.04,17.9,180,161,0.3717,0.0796,0.1902,synthetic_calibrated_demo
B3509956,27,False,0.474,0.4069,0.1002,1.192,7.08,16.5,137,713,0.2322,0.01,0.1563,synthetic_calibrated_demo
B3510632,13,True,0.376,0.3915,0.1026,1.031,2.22,23.0,506,4026,0.3567,0.3402,0.0922,synthetic_calibrated_demo
B3510670,13,True,0.1909,0.5347,0.255,1.152,3.23,10.8,745,258,0.754,0.0744,0.2084,synthetic_calibrated_demo
B3511141,26,False,0.4652,0.2819,0.233,0.698,7.78,28.1,598,3025,0.2647,0.1694,0.0681,synthetic_calibrated_demo
B3511273,16,True,0.1537,0.4371,0.0964,1.257,5.94,24.0,520,708,0.6488,0.1604,0.3645,synthetic_calibrated_demo
B3511362,24,False,0.3546,0.3093,0.0396,1.017,4.66,16.5,545,233,0.4271,0.3794,0.3105,synthetic_calibrated_demo
B3511522,26,False,0.198,0.2256,0.0782,0.864,3.08,13.1,197,2642,0.1894,0.2735,0.1159,synthetic_calibrated_demo
B3512033,16,True,0.1314,0.4064,0.045,1.48,12.92,25.3,398,250,0.4829,0.01,0.4539,synthetic_calibrated_demo
B3512279,17,True,0.2819,0.2502,0.2892,1.318,4.57,19.3,548,1212,0.2979,0.0741,0.3943,synthetic_calibrated_demo
